tag_id,animal_id,animal_taxon,deploy_on_date,deploy_off_date,hunt,prey_p_month,animal_reproductive_condition,animal_sex,hrs_indoors,n_cats,study_site,age_years
PixieTag,Pixie,Felis catus,1970-01-02 10:28:00,1970-01-03 11:41:00,True,3.0,Fixed,f,10.0,1,AUS,5.0
GenieTag,Genie,Felis catus,1970-01-02 23:26:00,1970-01-02 07:43:00,True,2.0,Fixed,f,14.0,1,AUS,4.0
Milly2Tag,Milly2,Felis catus,1970-01-03 02:34:00,1970-01-02 03:29:00,True,3.0,Fixed,f,15.0,1,AUS,11.0
SkittyTag,Skitty,Felis catus,1970-01-01 02:33:00,1970-01-03 06:26:00,True,6.0,Fixed,m,3.0,1,AUS,5.0
Max2Tag,Max2,Felis catus,1970-01-02 09:56:00,1970-01-02 04:17:00,True,2.0,Fixed,m,3.0,1,AUS,3.0
KittyTag,Kitty,Felis catus,1970-01-02 23:46:00,1970-01-01 23:07:00,True,1.0,Fixed,m,3.0,1,AUS,4.0
DrakeTag,Drake,Felis catus,1970-01-02 15:01:00,1970-01-01 07:00:00,True,1.0,Fixed,f,18.0,1,AUS,10.0
DelilahTag,Delilah,Felis catus,1970-01-02 22:17:00,1970-01-03 07:06:00,True,5.0,Fixed,f,18.0,2,AUS,2.0
KramerTag,Kramer,Felis catus,1970-01-03 04:52:00,1970-01-01 15:28:00,True,4.0,Fixed,m,12.0,1,AUS,12.0
AdeleTag,Adele,Felis catus,1970-01-01 05:06:00,1970-01-03 08:58:00,True,6.0,Fixed,f,24.0,1,AUS,0.9
HenryTag,Henry,Felis catus,1970-01-02 06:34:00,1970-01-03 10:33:00,True,4.0,Fixed,m,15.0,1,AUS,1.0
RioTag,Rio,Felis catus,1970-01-02 07:14:00,1970-01-01 05:09:00,True,0.0,Fixed,f,15.0,1,AUS,4.0
SmokeyTag,Smokey,Felis catus,1970-01-02 07:36:00,1970-01-03 09:38:00,True,1.0,Fixed,f,6.0,2,AUS,3.0
SushiTag,Sushi,Felis catus,1970-01-02 07:56:00,1970-01-01 04:28:00,False,0.0,Fixed,f,20.0,1,AUS,3.0
MidoriTag,Midori,Felis catus,1970-01-02 08:16:00,1970-01-03 11:18:00,True,2.0,Fixed,f,8.0,1,AUS,7.0
Toby2Tag,Toby2,Felis catus,1970-01-02 08:23:00,1970-01-03 09:36:00,False,0.0,Fixed,m,15.0,1,AUS,2.0
TomTag,Tom,Felis catus,1970-01-02 08:34:00,1970-01-03 10:33:00,True,5.0,Fixed,m,6.0,1,AUS,12.0
MingoTag,Mingo,Felis catus,1970-01-02 08:45:00,1970-01-01 03:20:00,True,1.0,Fixed,f,19.0,2,AUS,5.0
SassyTag,Sassy,Felis catus,1970-01-02 09:04:00,1970-01-03 09:10:00,True,1.0,Fixed,f,19.0,2,AUS,6.0
BanditTag,Bandit,Felis catus,1970-01-02 09:44:00,1970-01-03 10:55:00,True,13.0,Fixed,f,4.0,1,AUS,3.0
HunterTag,Hunter,Felis catus,1970-01-03 03:48:00,1970-01-02 12:12:00,True,0.0,Fixed,m,10.0,1,AUS,1.0
DarkieTag,Darkie,Felis catus,1970-01-03 02:03:00,1970-01-01 08:25:00,True,6.0,Fixed,f,8.0,1,AUS,2.0
MangoTag,Mango,Felis catus,1970-01-01 00:22:00,1970-01-01 09:56:00,True,3.0,Fixed,m,14.0,1,AUS,1.0
CasperTag,Casper,Felis catus,1970-01-02 08:34:00,1970-01-03 08:05:00,True,3.0,Fixed,m,4.0,1,AUS,8.0
MiloTag,Milo,Felis catus,1970-01-02 09:41:00,1970-01-03 03:27:00,False,0.0,Fixed,f,14.0,4,AUS,0.58
CharlotteTag,Charlotte,Felis catus,1970-01-02 12:01:00,1970-01-01 10:03:00,True,3.0,Fixed,f,17.0,1,AUS,5.0
WizzerTag,Wizzer,Felis catus,1970-01-02 10:35:00,1970-01-02 17:26:00,True,3.0,Fixed,f,8.0,2,AUS,12.0
MickeyTag,Mickey,Felis catus,1970-01-02 16:22:00,1970-01-01 22:37:00,True,6.0,Fixed,m,8.0,2,AUS,4.0
JohnnyTag,Johnny,Felis catus,1970-01-01 07:49:00,1970-01-02 05:23:00,True,11.0,Fixed,m,4.0,3,AUS,2.0
MapleSyrupTag,MapleSyrup,Felis catus,1970-01-02 08:51:00,1970-01-01 08:30:00,False,0.0,Fixed,f,21.0,3,AUS,10.0
MugginsTag,Muggins,Felis catus,1970-01-02 08:23:00,1970-01-03 11:38:00,True,1.0,Fixed,m,2.0,1,AUS,0.0
CaspianTag,Caspian,Felis catus,1970-01-01 03:41:00,1970-01-01 07:27:00,True,11.0,Fixed,m,15.0,2,AUS,10.0
LiefTag,Lief,Felis catus,1970-01-03 03:37:00,1970-01-03 09:40:00,True,11.0,Fixed,m,24.0,1,AUS,3.0
RufusTag,Rufus,Felis catus,1970-01-01 01:34:00,1970-01-01 21:27:00,True,21.0,Fixed,m,18.0,4,AUS,6.0
UnoTag,Uno,Felis catus,1970-01-02 08:04:00,1970-01-01 08:11:00,True,1.0,Fixed,m,3.0,1,AUS,13.0
NellieTag,Nellie,Felis catus,1970-01-02 08:35:00,1970-01-03 10:59:00,True,2.0,Fixed,f,10.0,1,AUS,4.0
BobTag,Bob,Felis catus,1970-01-02 09:27:00,1970-01-02 18:58:00,True,4.0,Fixed,m,9.0,1,AUS,7.0
FergieTag,Fergie,Felis catus,1970-01-02 11:45:00,1970-01-01 21:16:00,False,0.0,Fixed,f,24.0,2,AUS,1.0
MarblesTag,Marbles,Felis catus,1970-01-03 03:52:00,1970-01-02 02:05:00,True,0.0,Fixed,m,20.0,2,AUS,7.0
ClawdTag,Clawd,Felis catus,1970-01-01 12:04:00,1970-01-03 02:58:00,True,3.0,Fixed,m,22.0,1,AUS,7.0
RodneyTag,Rodney,Felis catus,1970-01-02 09:27:00,1970-01-03 11:17:00,True,2.0,Fixed,m,10.0,2,AUS,4.0
NinjaTag,Ninja,Felis catus,1970-01-02 07:24:00,1970-01-01 01:53:00,True,6.0,Fixed,f,22.0,1,AUS,1.0
Lucy3Tag,Lucy3,Felis catus,1970-01-02 09:34:00,1970-01-02 05:26:00,True,6.0,Fixed,f,1.0,1,AUS,3.0
MarthaTag,Martha,Felis catus,1970-01-03 06:26:00,1970-01-03 10:20:00,True,1.0,Fixed,f,20.0,3,AUS,2.0
MomoTag,Momo,Felis catus,1970-01-02 00:42:00,1970-01-01 09:31:00,True,1.0,Fixed,f,12.0,1,AUS,2.0
LilliputTag,Lilliput,Felis catus,1970-01-02 06:58:00,1970-01-03 08:37:00,True,3.0,Fixed,f,23.0,2,AUS,3.0
LucimsTag,Lucims,Felis catus,1970-01-02 07:47:00,1970-01-01 18:36:00,False,0.0,Fixed,f,1.0,1,AUS,15.0
TipsyTag,Tipsy,Felis catus,1970-01-02 07:59:00,1970-01-03 08:30:00,False,0.0,Fixed,f,20.0,1,AUS,10.0
MissyMooTag,MissyMoo,Felis catus,1970-01-02 08:20:00,1970-01-01 15:17:00,False,0.0,Fixed,f,18.0,1,AUS,8.0
MintyTag,Minty,Felis catus,1970-01-02 09:59:00,1970-01-01 16:36:00,True,1.0,Fixed,f,16.0,2,AUS,3.0
TillyTag,Tilly,Felis catus,1970-01-03 04:59:00,1970-01-01 09:25:00,False,0.0,Fixed,f,18.0,1,AUS,7.0
TipsieTag,Tipsie,Felis catus,1970-01-02 23:26:00,1970-01-02 11:22:00,True,4.0,Fixed,f,5.0,2,AUS,3.0
PearlTag,Pearl,Felis catus,1970-01-01 06:49:00,1970-01-03 10:04:00,False,0.0,Fixed,f,0.0,0,AUS,0.0
RingoTag,Ringo,Felis catus,1970-01-01 03:07:00,1970-01-02 01:18:00,True,1.0,Fixed,m,12.0,2,AUS,9.0
LibertyBelleTag,LibertyBelle,Felis catus,1970-01-03 07:31:00,1970-01-03 05:57:00,True,3.0,Fixed,f,20.0,1,AUS,2.0
SmudgeTag,Smudge,Felis catus,1970-01-02 21:32:00,1970-01-02 22:38:00,False,0.0,Fixed,m,8.0,1,AUS,9.0
ScoutTag,Scout,Felis catus,1970-01-02 15:31:00,1970-01-02 21:05:00,False,0.0,Fixed,m,3.0,3,AUS,8.0
RoxiTag,Roxi,Felis catus,1970-01-02 07:50:00,1970-01-03 06:11:00,True,11.0,Fixed,f,12.0,2,AUS,2.0
DarcyTag,Darcy,Felis catus,1970-01-02 08:30:00,1970-01-03 10:45:00,True,4.0,Fixed,m,12.0,1,AUS,8.0
ZakTag,Zak,Felis catus,1970-01-02 08:34:00,1970-01-03 01:26:00,True,11.0,Fixed,m,8.0,1,AUS,2.0
Kitty2Tag,Kitty2,Felis catus,1970-01-02 08:59:00,1970-01-02 11:42:00,True,1.0,Fixed,m,13.0,2,AUS,5.0
Millie2Tag,Millie2,Felis catus,1970-01-02 09:35:00,1970-01-03 05:01:00,False,0.0,Fixed,f,13.0,1,AUS,11.0
CatTag,Cat,Felis catus,1970-01-02 10:05:00,1970-01-03 11:41:00,True,1.0,Fixed,m,13.0,1,AUS,6.0
Darcie2Tag,Darcy2,Felis catus,1970-01-02 10:09:00,1970-01-02 15:41:00,True,1.0,Fixed,m,23.0,1,AUS,8.0
BugsyTag,Bugsy,Felis catus,1970-01-02 11:03:00,1970-01-01 10:46:00,True,3.0,Fixed,m,6.0,2,AUS,5.0
RumpyTag,Rumpy,Felis catus,1970-01-03 01:15:00,1970-01-03 11:12:00,True,3.0,Fixed,m,20.0,1,AUS,11.0
EldrickTag,Eldrick,Felis catus,1970-01-01 22:14:00,1970-01-02 04:10:00,True,11.0,Fixed,m,8.0,1,AUS,2.0
LatteTag,Latte,Felis catus,1970-01-02 11:53:00,1970-01-02 23:25:00,True,3.0,Fixed,f,17.0,1,AUS,4.0
MerlotTag,Merlot,Felis catus,1970-01-02 09:10:00,1970-01-02 03:28:00,True,8.0,Fixed,m,12.0,1,AUS,9.0
HollyTag,Holly,Felis catus,1970-01-02 11:08:00,1970-01-02 16:55:00,True,7.0,Fixed,f,3.0,1,AUS,3.0
GeorgeTag,George,Felis catus,1970-01-02 08:49:00,1970-01-03 11:52:00,True,3.0,Fixed,m,10.0,2,AUS,3.0
SparkleTag,Sparkle,Felis catus,1970-01-02 23:10:00,1970-01-03 09:37:00,True,5.0,Fixed,f,10.0,1,AUS,4.0
BasilTag,Basil,Felis catus,1970-01-02 14:34:00,1970-01-02 00:13:00,True,2.0,Fixed,m,3.0,1,AUS,3.0
MilfredTag,Milfred,Felis catus,1970-01-02 08:11:00,1970-01-01 14:48:00,True,7.0,Fixed,m,14.0,1,AUS,3.0
SylviaTag,Sylvia,Felis catus,1970-01-02 09:51:00,1970-01-02 10:05:00,True,3.0,Fixed,f,14.0,2,AUS,10.0
LeoTag,Leo,Felis catus,1970-01-02 10:18:00,1970-01-02 22:49:00,True,3.0,Fixed,m,2.0,1,AUS,2.0
OscarTag,Oscar,Felis catus,1970-01-03 00:20:00,1970-01-01 22:05:00,True,1.0,Fixed,m,12.0,1,AUS,10.0
PepperTag,Pepper,Felis catus,1970-01-01 02:09:00,1970-01-02 14:19:00,True,2.0,Fixed,m,6.0,1,AUS,2.0
JerichoTag,Jericho,Felis catus,1970-01-02 06:33:00,1970-01-01 06:52:00,False,0.0,Fixed,m,1.0,1,AUS,12.0
MoggyTag,Moggy,Felis catus,1970-01-03 01:41:00,1970-01-03 07:14:00,True,1.0,Fixed,f,18.0,1,AUS,11.0
LouisTag,Louis,Felis catus,1970-01-02 10:27:00,1970-01-02 13:21:00,False,0.0,Fixed,m,21.0,1,AUS,12.0
ThorntonTag,Thornton,Felis catus,1970-01-03 00:56:00,1970-01-02 22:49:00,True,0.0,Fixed,m,1.0,2,AUS,2.0
CleoTag,Cleo,Felis catus,1970-01-03 03:30:00,1970-01-01 11:07:00,True,0.0,Fixed,f,10.0,1,AUS,4.0
AngelTag,Angel,Felis catus,1970-01-01 03:05:00,1970-01-01 21:37:00,True,5.0,Fixed,f,10.0,1,AUS,3.0
CharlieFrankTag,CharlieFrank,Felis catus,1970-01-01 16:55:00,1970-01-02 00:04:00,False,0.0,Fixed,m,4.0,1,AUS,4.0
BungeyTag,Bungey,Felis catus,1970-01-02 14:33:00,1970-01-01 17:27:00,True,1.0,Fixed,m,12.0,1,AUS,6.0
GusTag,Gus,Felis catus,1970-01-02 17:01:00,1970-01-01 09:34:00,True,3.0,Fixed,m,15.0,1,AUS,3.0
PusskinsTag,Pusskins,Felis catus,1970-01-01 10:38:00,1970-01-02 19:17:00,False,0.0,Fixed,m,15.0,1,AUS,7.0
EddieTag,Eddie,Felis catus,1970-01-02 08:04:00,1970-01-01 20:23:00,False,0.0,Fixed,m,14.0,1,AUS,11.0
GoldfingerTag,Goldfinger,Felis catus,1970-01-02 08:05:00,1970-01-02 07:33:00,False,0.0,Fixed,m,15.0,1,AUS,4.0
PussyGaloreTag,PussyGalore,Felis catus,1970-01-02 08:27:00,1970-01-01 02:50:00,True,1.0,Fixed,f,15.0,2,AUS,0.25
TashaTag,Tasha,Felis catus,1970-01-02 08:34:00,1970-01-01 20:26:00,True,1.0,Fixed,f,12.0,1,AUS,9.0
ChuckNorrisTag,ChuckNorris,Felis catus,1970-01-01 19:13:00,1970-01-02 08:51:00,True,2.0,Fixed,m,12.0,1,AUS,3.0
PhoenixTag,Phoenix,Felis catus,1970-01-02 06:33:00,1970-01-02 22:32:00,True,0.0,Fixed,m,7.0,1,AUS,4.0
JackTag,Jack,Felis catus,1970-01-02 07:33:00,1970-01-01 06:25:00,True,5.0,Fixed,m,2.0,2,AUS,6.0
CosiTag,Cosi,Felis catus,1970-01-02 08:03:00,1970-01-02 15:25:00,True,3.0,Fixed,f,2.0,1,AUS,8.0
BootsTag,Boots,Felis catus,1970-01-02 08:03:00,1970-01-02 13:03:00,True,3.0,Fixed,f,8.0,3,AUS,3.0
YodaTag,Yoda,Felis catus,1970-01-02 08:04:00,1970-01-03 09:47:00,True,0.0,Fixed,m,16.0,2,AUS,5.0
BuddhaTag,Buddha,Felis catus,1970-01-02 09:14:00,1970-01-03 08:53:00,True,2.0,Fixed,m,7.0,1,AUS,6.0
Milo2Tag,Milo2,Felis catus,1970-01-03 06:37:00,1970-01-01 07:30:00,True,16.0,Fixed,m,6.0,1,AUS,2.0
WinnieTag,Winnie,Felis catus,1970-01-02 06:35:00,1970-01-02 22:53:00,False,0.0,Fixed,f,5.0,1,AUS,14.0
XanderTag,Xander,Felis catus,1970-01-03 01:44:00,1970-01-01 17:39:00,True,3.0,Fixed,m,15.0,3,AUS,2.0
PatraTag,Patra,Felis catus,1970-01-02 08:05:00,1970-01-03 09:07:00,True,2.0,Fixed,f,10.0,1,AUS,8.0
PantsTag,Pants,Felis catus,1970-01-02 09:26:00,1970-01-01 20:23:00,True,4.0,Fixed,m,16.0,1,AUS,7.0
Leo2Tag,Leo2,Felis catus,1970-01-02 08:34:00,1970-01-03 11:12:00,False,0.0,Fixed,m,12.0,1,AUS,10.0
LillyTag,Lilly,Felis catus,1970-01-02 08:47:00,1970-01-03 10:19:00,False,0.0,Fixed,f,1.0,3,AUS,4.0
BennyTag,Benny,Felis catus,1970-01-02 09:04:00,1970-01-03 06:56:00,True,1.0,Fixed,m,13.0,2,AUS,7.0
MussTag,Muss,Felis catus,1970-01-02 06:57:00,1970-01-03 11:44:00,True,1.0,Fixed,m,15.0,1,AUS,7.0
DCTag,DC,Felis catus,1970-01-02 07:03:00,1970-01-02 10:16:00,False,0.0,Fixed,m,12.0,1,AUS,6.0
Milo3Tag,Milo3,Felis catus,1970-01-02 08:34:00,1970-01-03 08:30:00,True,2.0,Fixed,m,12.0,1,AUS,4.0
MerlinTag,Merlin,Felis catus,1970-01-02 08:55:00,1970-01-02 23:45:00,True,4.0,Fixed,m,12.0,2,AUS,1.0
TippyTag,Tippy,Felis catus,1970-01-03 02:34:00,1970-01-02 03:01:00,False,0.0,Unneutered,m,12.0,1,AUS,12.0
HaHaTag,HaHa,Felis catus,1970-01-02 06:56:00,1970-01-01 13:55:00,True,0.0,Fixed,m,17.0,2,AUS,2.0
PaulTag,Paul,Felis catus,1970-01-02 10:56:00,1970-01-01 18:06:00,False,0.0,Fixed,m,10.0,3,AUS,0.4
Ruby2Tag,Ruby2,Felis catus,1970-01-03 00:53:00,1970-01-01 19:03:00,True,6.0,Fixed,f,7.0,1,AUS,2.0
PantherTag,Panther,Felis catus,1970-01-02 19:21:00,1970-01-02 18:58:00,True,0.0,Fixed,f,17.0,1,AUS,2.0
MittensTag,Mittens,Felis catus,1970-01-01 19:43:00,1970-01-01 10:20:00,True,2.0,Fixed,f,10.0,2,AUS,5.0
JesterTag,Jester,Felis catus,1970-01-02 04:34:00,1970-01-03 09:40:00,True,2.0,Fixed,m,3.0,1,AUS,5.0
Ruby3Tag,Ruby3,Felis catus,1970-01-03 03:33:00,1970-01-03 05:55:00,True,1.0,Fixed,f,8.0,1,AUS,9.0
AliTag,Ali,Felis catus,1970-01-02 10:26:00,1970-01-03 08:45:00,True,5.0,Fixed,f,12.0,1,AUS,0.67
StinkyTag,Stinky,Felis catus,1970-01-03 04:56:00,1970-01-02 05:34:00,False,0.0,Fixed,f,6.0,1,AUS,14.0
ShadowTag,Shadow,Felis catus,1970-01-02 08:32:00,1970-01-03 00:30:00,True,13.0,Fixed,f,20.0,1,AUS,8.0
KikkiDeeTag,KikkiDee,Felis catus,1970-01-02 11:19:00,1970-01-01 18:30:00,True,0.0,Fixed,f,20.0,1,AUS,8.0
Jasper2Tag,Jasper2,Felis catus,1970-01-03 00:25:00,1970-01-02 14:03:00,True,2.0,Fixed,m,18.0,1,AUS,2.0
SootyTa,Sooty,Felis catus,1970-01-02 19:18:00,1970-01-01 00:06:00,True,2.0,Fixed,f,4.0,2,AUS,10.0
RosieTag,Rosie,Felis catus,1970-01-02 19:24:00,1970-01-02 08:41:00,True,3.0,Fixed,f,12.0,1,AUS,4.0
MonaLisaTag,MonaLisa,Felis catus,1970-01-02 08:13:00,1970-01-03 09:42:00,False,0.0,Fixed,f,17.0,1,AUS,9.0
BoofyTag,Boofy,Felis catus,1970-01-01 14:13:00,1970-01-02 22:14:00,True,1.0,Fixed,m,0.0,1,AUS,9.0
Kitty3Tag,Kitty3,Felis catus,1970-01-02 06:34:00,1970-01-01 02:35:00,False,0.0,Fixed,f,3.0,1,AUS,1.0
BruceTag,Bruce,Felis catus,1970-01-02 10:08:00,1970-01-03 07:31:00,True,2.0,Fixed,m,20.0,1,AUS,2.0
LucarioBlackTag,LucarioBlack,Felis catus,1970-01-02 10:26:00,1970-01-01 04:07:00,True,3.0,Fixed,m,19.0,2,AUS,3.0
TruffulaTag,Truffula,Felis catus,1970-01-03 04:07:00,1970-01-02 02:57:00,True,3.0,Fixed,f,2.0,1,AUS,5.0
Rosie2Tag,Rosie2,Felis catus,1970-01-01 00:52:00,1970-01-01 11:18:00,True,2.0,Fixed,f,16.0,2,AUS,11.0
JazzieTag,Jazzie,Felis catus,1970-01-02 21:41:00,1970-01-01 16:12:00,True,5.0,Fixed,f,6.0,3,AUS,1.0
LilaTag,Lila,Felis catus,1970-01-02 08:28:00,1970-01-02 16:25:00,True,1.0,Fixed,f,13.0,1,AUS,7.0
MrLittleCatTag,MrLittleCat,Felis catus,1970-01-02 08:45:00,1970-01-03 09:06:00,True,3.0,Fixed,m,1.0,1,AUS,8.0
AshTag,Ash,Felis catus,1970-01-02 11:50:00,1970-01-02 08:10:00,True,2.0,Fixed,m,12.0,1,AUS,8.0
Kitty4Tag,Kitty4,Felis catus,1970-01-02 14:57:00,1970-01-02 09:25:00,True,4.0,Unneutered,m,12.0,1,AUS,2.0
Ruby4Tag,Ruby4,Felis catus,1970-01-02 17:02:00,1970-01-02 02:09:00,True,2.0,Fixed,f,16.0,1,AUS,3.0
FelixTag,Felix,Felis catus,1970-01-02 08:04:00,1970-01-02 14:47:00,True,2.0,Fixed,m,12.0,1,AUS,2.0
Bella5Tag,Bella5,Felis catus,1970-01-02 09:26:00,1970-01-03 11:59:00,False,0.0,Fixed,f,12.0,1,AUS,5.0
Tiger3Tag,Tiger3,Felis catus,1970-01-02 16:02:00,1970-01-01 16:39:00,False,0.0,Fixed,m,16.0,1,AUS,15.0
CheekyTag,Cheeky,Felis catus,1970-01-01 23:08:00,1970-01-02 00:27:00,True,1.0,Fixed,m,16.0,2,AUS,15.0
MacaTag,Maca,Felis catus,1970-01-02 07:31:00,1970-01-02 07:07:00,True,9.0,Fixed,f,1.0,1,AUS,10.0
IvoryTag,Ivory,Felis catus,1970-01-02 08:04:00,1970-01-01 22:09:00,True,2.0,Fixed,f,19.0,1,AUS,2.0
SoxyTag,Soxy,Felis catus,1970-01-02 08:22:00,1970-01-01 19:02:00,True,1.0,Fixed,m,15.0,1,AUS,14.0
Tilly2Tag,Tilly2,Felis catus,1970-01-02 08:22:00,1970-01-01 08:58:00,True,6.0,Fixed,f,20.0,2,AUS,10.0
HarryTag,Harry,Felis catus,1970-01-02 08:29:00,1970-01-03 02:23:00,False,0.0,Fixed,m,1.0,1,AUS,2.0
Misty3Tag,Misty3,Felis catus,1970-01-02 08:51:00,1970-01-02 20:23:00,True,1.0,Fixed,f,20.0,2,AUS,0.0
BooTag,Boo,Felis catus,1970-01-02 11:44:00,1970-01-01 19:25:00,False,0.0,Fixed,m,0.0,3,AUS,4.0
GrimmTag,Grimm,Felis catus,1970-01-03 00:51:00,1970-01-01 10:00:00,False,0.0,Fixed,m,8.0,4,AUS,0.58
BessyTag,Bessy,Felis catus,1970-01-01 09:55:00,1970-01-01 10:57:00,True,21.0,Fixed,f,18.0,1,AUS,8.0
NelsonTag,Nelson,Felis catus,1970-01-01 08:59:00,1970-01-01 09:42:00,True,5.0,Fixed,m,8.0,1,AUS,3.0
Marbles2Tag,Marbles2,Felis catus,1970-01-02 06:41:00,1970-01-01 05:44:00,False,0.0,Fixed,f,0.0,3,AUS,2.0
TuxTag,Tux,Felis catus,1970-01-02 08:04:00,1970-01-01 03:26:00,False,0.0,Fixed,m,10.0,1,AUS,6.0
RipleyTag,Ripley,Felis catus,1970-01-02 08:33:00,1970-01-03 11:37:00,True,4.0,Fixed,f,20.0,2,AUS,3.0
Merlin2Tag,Merlin2,Felis catus,1970-01-02 08:41:00,1970-01-01 05:41:00,False,0.0,Fixed,m,3.0,2,AUS,9.0
MrWhiskersTag,MrWhiskers,Felis catus,1970-01-02 15:21:00,1970-01-03 09:26:00,False,0.0,Fixed,f,20.0,1,AUS,5.0
Charlie2Tag,Charlie2,Felis catus,1970-01-01 05:30:00,1970-01-03 02:43:00,False,0.0,Fixed,m,15.0,1,AUS,3.0
HazelTag,Hazel,Felis catus,1970-01-02 06:55:00,1970-01-03 11:48:00,True,3.0,Fixed,f,14.0,1,AUS,1.0
Leo3Tag,Leo3,Felis catus,1970-01-02 07:02:00,1970-01-03 09:31:00,True,3.0,Fixed,m,5.0,2,AUS,6.0
Soxy2Tag,Soxy2,Felis catus,1970-01-02 07:51:00,1970-01-02 06:27:00,False,0.0,Fixed,m,22.0,1,AUS,2.0
TheoTag,Theo,Felis catus,1970-01-02 08:12:00,1970-01-03 09:44:00,False,0.0,Fixed,m,5.0,3,AUS,6.0
GeezerTag,Geezer,Felis catus,1970-01-02 09:55:00,1970-01-03 11:36:00,False,0.0,Fixed,m,5.0,1,AUS,5.0
Harry2Tag,Harry2,Felis catus,1970-01-02 07:58:00,1970-01-03 00:52:00,False,0.0,Fixed,m,8.0,1,AUS,2.0
MidnightTag,Midnight,Felis catus,1970-01-02 08:11:00,1970-01-03 10:53:00,True,1.0,Fixed,m,15.0,1,AUS,11.0
RupertTag,Rupert,Felis catus,1970-01-02 08:29:00,1970-01-03 04:57:00,True,0.0,Fixed,m,8.0,3,AUS,1.0
JasmineTag,Jasmine,Felis catus,1970-01-02 08:51:00,1970-01-01 05:59:00,True,1.0,Fixed,f,18.0,2,AUS,11.0
LilyTag,Lily,Felis catus,1970-01-02 09:56:00,1970-01-03 10:50:00,False,0.0,Fixed,f,12.0,4,AUS,3.0
Buddy2Tag,Buddy2,Felis catus,1970-01-02 11:25:00,1970-01-02 14:11:00,True,4.0,Fixed,m,15.0,1,AUS,4.0
SibeliusTag,Sibelius,Felis catus,1970-01-02 20:04:00,1970-01-02 18:23:00,True,4.0,Fixed,m,4.0,1,AUS,3.0
TimmyTag,Timmy,Felis catus,1970-01-02 07:04:00,1970-01-02 10:07:00,True,6.0,Fixed,m,12.0,1,AUS,3.0
FlandersTag,Flanders,Felis catus,1970-01-02 08:23:00,1970-01-03 09:46:00,False,0.0,Fixed,m,13.0,1,AUS,1.0
