tag_id,animal_id,animal_taxon,deploy_on_date,deploy_off_date,hunt,prey_p_month,animal_reproductive_condition,animal_sex,hrs_indoors,n_cats,study_site,age_years
Cleo2Tag,Cleo2,Felis catus,1970-01-02 08:21:00,1970-01-02 10:33:00,True,3.0,Fixed,f,8.0,1,AUS,4.0
SparklesTag,Sparkles,Felis catus,1970-01-02 09:43:00,1970-01-03 04:26:00,True,3.0,Fixed,f,7.0,1,AUS,3.0
GracieLouFreebushTag,GracieLouFreebush,Felis catus,1970-01-02 06:34:00,1970-01-02 11:21:00,True,6.0,Fixed,f,8.0,1,AUS,2.0
Simba2Tag,Simba2,Felis catus,1970-01-02 08:03:00,1970-01-02 16:33:00,False,0.0,Unneutered,m,15.0,1,AUS,0.4
ZorraTag,Zorra,Felis catus,1970-01-03 09:35:00,1970-01-03 01:57:00,False,0.0,Fixed,f,8.0,1,AUS,11.0
WeaselTag,Weasel,Felis catus,1970-01-02 08:22:00,1970-01-01 02:03:00,True,4.0,Fixed,m,10.0,1,AUS,2.0
BellaBooTag,BellaBoo,Felis catus,1970-01-02 09:21:00,1970-01-02 18:32:00,True,7.0,Fixed,f,1.0,1,AUS,2.0
GizmoTag,Gizmo,Felis catus,1970-01-02 18:39:00,1970-01-02 02:14:00,False,0.0,Fixed,m,5.0,2,AUS,19.0
RustyTag,Rusty,Felis catus,1970-01-02 20:10:00,1970-01-01 09:49:00,False,0.0,Fixed,f,5.0,1,AUS,15.0
StefanoTag,Stefano,Felis catus,1970-01-02 13:08:00,1970-01-01 17:30:00,True,1.0,Fixed,m,14.0,2,AUS,2.0
ZepherTag,Zepher,Felis catus,1970-01-03 01:50:00,1970-01-02 13:09:00,True,1.0,Fixed,m,16.0,1,AUS,4.0
ArielTag,Ariel,Felis catus,1970-01-02 08:22:00,1970-01-03 10:01:00,True,5.0,Fixed,m,17.0,1,AUS,1.0
EnzoTag,Enzo,Felis catus,1970-01-02 08:36:00,1970-01-01 22:02:00,True,2.0,Fixed,m,16.0,1,AUS,2.0
AlrariTag,Alrari,Felis catus,1970-01-02 09:13:00,1970-01-03 10:54:00,True,2.0,Fixed,m,10.0,2,AUS,9.0
MissChiefTag,MissChief,Felis catus,1970-01-02 07:34:00,1970-01-01 17:28:00,True,1.0,Fixed,f,3.0,1,AUS,16.0
LexiTag,Lexi,Felis catus,1970-01-02 00:25:00,1970-01-03 04:28:00,True,5.0,Fixed,f,15.0,1,AUS,4.0
RodgerTag,Rodger,Felis catus,1970-01-02 08:03:00,1970-01-03 11:47:00,True,3.0,Fixed,m,3.0,1,AUS,5.0
TimoTag,Timo,Felis catus,1970-01-03 00:33:00,1970-01-01 16:14:00,True,3.0,Fixed,m,14.0,1,AUS,5.0
Jasmine2Tag,Jasmine2,Felis catus,1970-01-03 01:55:00,1970-01-03 07:07:00,False,0.0,Fixed,f,16.0,1,AUS,8.0
PoloTag,Polo,Felis catus,1970-01-02 08:45:00,1970-01-01 17:23:00,False,0.0,Fixed,m,0.0,2,AUS,7.0
MaeveTag,Maeve,Felis catus,1970-01-02 11:33:00,1970-01-01 12:01:00,False,0.0,Fixed,f,20.0,1,AUS,3.0
Charlotte2Tag,Charlotte2,Felis catus,1970-01-01 09:03:00,1970-01-02 04:42:00,True,2.0,Fixed,f,23.0,1,AUS,1.0
ListerTag,Lister,Felis catus,1970-01-02 18:19:00,1970-01-02 18:10:00,False,0.0,Fixed,m,24.0,1,AUS,19.0
GarfieldTag,Garfield,Felis catus,1970-01-03 03:36:00,1970-01-02 08:45:00,True,1.0,Fixed,m,10.0,1,AUS,9.0
BelleTag,Belle,Felis catus,1970-01-03 01:04:00,1970-01-02 11:10:00,True,1.0,Fixed,f,6.0,1,AUS,4.0
GyhjorTag,Gyhjor,Felis catus,1970-01-01 01:41:00,1970-01-03 10:12:00,True,1.0,Fixed,m,3.0,1,AUS,8.0
sweetpeatag,Sweetpea,Felis catus,1970-01-03 04:57:00,1970-01-01 06:19:00,True,12.0,Fixed,f,9.0,1,US,7.0
motorcattag,Motorcat,Felis catus,1970-01-01 05:13:00,1970-01-02 20:39:00,True,1.0,Fixed,f,12.0,1,US,14.0
Gracietag,Gracie,Felis catus,1970-01-01 04:33:00,1970-01-01 12:22:00,True,4.0,Fixed,f,4.0,1,US,10.0
Lestertag,Lester,Felis catus,1970-01-01 02:27:00,1970-01-01 22:59:00,True,1.0,Fixed,m,1.0,1,US,13.0
LaceyTag,Lacey,Felis catus,1970-01-01 01:24:00,1970-01-03 09:26:00,True,8.0,Fixed,f,11.0,2,US,3.0
Banjo2Tag,Banjo2,Felis catus,1970-01-01 08:36:00,1970-01-02 00:28:00,True,1.0,Fixed,f,16.0,1,US,9.0
Tex2Tag,Tex2,Felis catus,1970-01-02 17:37:00,1970-01-03 11:12:00,True,4.0,Fixed,f,11.0,2,US,5.0
Maddie2Tag,Maddie2,Felis catus,1970-01-01 03:29:00,1970-01-03 04:08:00,True,1.0,Fixed,f,10.5,3,US,10.0
Tiger2Tag,Tiger2,Felis catus,1970-01-01 04:33:00,1970-01-03 01:43:00,True,4.0,Fixed,m,5.0,2,US,5.0
OatmealTag,Oatmeal,Felis catus,1970-01-01 02:35:00,1970-01-02 05:43:00,False,0.0,Fixed,m,17.0,2,US,5.0
OscarNTag,OscarN,Felis catus,1970-01-01 02:05:00,1970-01-02 01:27:00,False,0.0,Fixed,m,17.0,1,US,5.0
TonkaTag,Tonka2,Felis catus,1970-01-01 21:51:00,1970-01-03 10:11:00,True,0.0,Fixed,m,7.5,1,US,13.0
Jello2Tag,Jello2,Felis catus,1970-01-01 01:58:00,1970-01-03 10:23:00,True,4.0,Fixed,m,9.0,2,US,3.0
Harley2Tag,Harley2,Felis catus,1970-01-01 03:05:00,1970-01-02 17:26:00,True,4.0,Fixed,f,24.0,2,US,5.0
Survivor2Tag,Survivor2,Felis catus,1970-01-01 17:35:00,1970-01-01 03:05:00,True,4.0,Fixed,m,13.0,3,US,2.0
Beatle2Tag,Beatle2,Felis catus,1970-01-01 17:37:00,1970-01-03 11:33:00,False,0.0,Fixed,m,10.0,3,US,7.0
Boris2Tag,Boris2,Felis catus,1970-01-02 18:44:00,1970-01-01 05:47:00,True,4.0,Fixed,m,14.0,2,US,2.0
Natasha2Tag,Natasha2,Felis catus,1970-01-02 03:04:00,1970-01-02 10:26:00,False,0.0,Fixed,f,19.0,2,US,2.0
SasquatchTag,Sasquatch2,Felis catus,1970-01-01 02:44:00,1970-01-01 05:08:00,True,1.0,Fixed,m,8.0,1,US,4.0
Jams2Tag,Jams2,Felis catus,1970-01-01 03:10:00,1970-01-01 06:29:00,True,4.0,Fixed,m,11.0,2,US,9.0
Catniss EverdeenTag,Catniss Everdeen,Felis catus,1970-01-01 02:29:00,1970-01-01 17:15:00,False,0.0,Fixed,f,11.0,2,US,1.0
Donald FluffypantsTag,Donald Fluffypants,Felis catus,1970-01-01 02:34:00,1970-01-02 22:57:00,True,4.0,Fixed,m,12.0,2,US,3.0
JetpackTag,Jetpack,Felis catus,1970-01-01 02:58:00,1970-01-02 03:12:00,True,4.0,Fixed,f,12.0,2,US,2.0
Martha2Tag,Martha Wayne2,Felis catus,1970-01-01 03:30:00,1970-01-01 21:58:00,False,0.0,Fixed,f,11.0,1,US,3.0
JitterbugTag,Jitterbug2,Felis catus,1970-01-01 16:54:00,1970-01-03 10:06:00,True,1.0,Fixed,f,9.0,2,US,2.0
Violet Mae2Tag,Violet Mae2,Felis catus,1970-01-02 22:21:00,1970-01-02 12:03:00,False,0.0,Fixed,f,2.5,3,US,7.0
Katniss EverdeenTag,Katniss Everdeen,Felis catus,1970-01-01 02:29:00,1970-01-01 17:15:00,False,0.0,Fixed,f,11.0,2,US,1.0
Ajax2Tag,Ajax2,Felis catus,1970-01-02 11:40:00,1970-01-01 22:42:00,True,4.0,Fixed,m,11.0,2,US,3.0
Shakespeare2Tag,Shakespeare2,Felis catus,1970-01-01 02:29:00,1970-01-01 10:54:00,True,1.0,Fixed,m,8.0,2,US,4.0
Captain America2Tag,Captain America 2,Felis catus,1970-01-02 02:47:00,1970-01-02 23:47:00,True,4.0,Fixed,m,5.0,1,US,8.0
Luna2Tag,Luna2,Felis catus,1970-01-01 02:05:00,1970-01-02 03:40:00,False,0.0,Fixed,f,0.0,1,US,4.0
Little2Tag,Little2,Felis catus,1970-01-01 03:55:00,1970-01-02 08:06:00,False,0.0,Fixed,m,0.0,3,US,8.0
Anubis2Tag,Anubis2,Felis catus,1970-01-01 05:35:00,1970-01-01 20:45:00,True,4.0,Fixed,m,0.0,2,US,2.0
Psycho Kitty2Tag,Psycho Kitty2,Felis catus,1970-01-01 19:05:00,1970-01-03 09:46:00,True,4.0,Fixed,f,12.0,1,US,7.0
Asibo2Tag,Asibo2,Felis catus,1970-01-01 22:56:00,1970-01-02 10:58:00,True,4.0,Fixed,m,0.0,2,US,2.0
Zelda2Tag,Zelda2,Felis catus,1970-01-01 23:30:00,1970-01-02 07:27:00,False,0.0,Fixed,f,10.0,2,US,3.0
Kagin2Tag,Kagin2,Felis catus,1970-01-01 20:25:00,1970-01-01 09:50:00,True,4.0,Fixed,m,10.0,1,US,5.0
Tallulah2Tag,Tallulah2,Felis catus,1970-01-01 02:27:00,1970-01-02 01:06:00,False,0.0,Fixed,f,21.0,2,US,1.0
Tara2Tag,Tara2,Felis catus,1970-01-01 02:50:00,1970-01-03 05:09:00,True,1.0,Fixed,f,18.0,1,US,14.0
Don Carlos2Tag,Don Carlos2,Felis catus,1970-01-01 20:29:00,1970-01-03 04:04:00,True,8.0,Fixed,m,20.0,2,US,4.0
Turtle2Tag,Turtle2,Felis catus,1970-01-02 13:21:00,1970-01-01 12:35:00,False,0.0,Fixed,f,10.0,2,US,12.0
Cat MarshallTag,Cat Marshall,Felis catus,1970-01-01 01:49:00,1970-01-02 01:27:00,False,0.0,Fixed,f,10.0,2,US,5.0
Nola2Tag,Nola2Tag,Felis catus,1970-01-01 02:56:00,1970-01-03 04:37:00,False,0.0,Fixed,f,9.0,1,US,4.0
Zorro2Tag,Zorro2,Felis catus,1970-01-01 20:07:00,1970-01-03 04:09:00,False,0.0,Fixed,m,7.0,2,US,4.0
Piper2Tag,Piper2,Felis catus,1970-01-02 09:23:00,1970-01-01 12:52:00,False,0.0,Fixed,f,12.0,5,US,1.0
Russel2Tag,Russel2,Felis catus,1970-01-01 09:02:00,1970-01-03 09:21:00,True,1.0,Fixed,m,10.0,1,US,3.0
Bean2Tag,Bean2,Felis catus,1970-01-01 01:44:00,1970-01-02 13:49:00,True,4.0,Fixed,m,0.0,5,US,3.0
Roukus2Tag,Roukus2,Felis catus,1970-01-02 19:10:00,1970-01-02 02:32:00,True,16.0,Fixed,f,2.0,2,US,6.0
Hailey2Tag,Hailey2,Felis catus,1970-01-02 04:39:00,1970-01-01 07:24:00,True,8.0,Fixed,f,2.0,7,US,10.0
Emmy2Tag,Emmy2,Felis catus,1970-01-01 02:23:00,1970-01-01 03:46:00,True,0.0,Fixed,f,0.0,2,US,4.0
Snickerdoodle2Tag,Snickerdoodle2,Felis catus,1970-01-01 02:29:00,1970-01-03 05:38:00,True,8.0,Fixed,f,11.0,1,US,5.0
Cayden2Tag,Cayden2,Felis catus,1970-01-01 03:09:00,1970-01-03 03:17:00,False,0.0,Fixed,m,9.5,2,US,4.0
Fletcher2Tag,Fletcher2,Felis catus,1970-01-01 03:22:00,1970-01-01 09:41:00,True,4.0,Fixed,m,11.0,1,US,13.0
Mia2Tag,Mia2,Felis catus,1970-01-03 01:41:00,1970-01-02 09:33:00,True,4.0,Fixed,f,12.0,3,US,4.0
Cedar2Tag,Cedar2,Felis catus,1970-01-03 09:35:00,1970-01-01 04:17:00,True,4.0,Fixed,m,10.0,7,US,14.0
Lucky2Tag,Lucky2,Felis catus,1970-01-01 15:16:00,1970-01-03 11:10:00,False,0.0,Fixed,f,0.0,3,US,11.0
Marco2Tag,Marco2,Felis catus,1970-01-02 04:18:00,1970-01-03 10:45:00,True,4.0,Fixed,m,13.0,4,US,2.0
Spencer2Tag,Spencer2,Felis catus,1970-01-03 01:03:00,1970-01-03 00:05:00,True,8.0,Fixed,m,8.0,2,US,2.0
Pumpkin2Tag,Pumpkin2,Felis catus,1970-01-03 06:10:00,1970-01-01 09:53:00,False,0.0,Fixed,m,12.0,1,US,12.0
Jack2Tag,Jack2,Felis catus,1970-01-01 06:47:00,1970-01-03 05:23:00,False,0.0,Fixed,m,16.0,1,US,5.0
Starbuck2Tag,Starbuck2,Felis catus,1970-01-01 04:43:00,1970-01-03 00:53:00,True,1.0,Fixed,m,11.0,1,US,6.0
Schubie2Tag,Schubie2,Felis catus,1970-01-02 06:22:00,1970-01-02 20:48:00,False,0.0,Fixed,f,11.0,1,US,7.0
Merrie2Tag,Merrie2,Felis catus,1970-01-02 08:47:00,1970-01-01 09:29:00,True,4.0,Fixed,f,11.0,1,US,7.0
HersheyTag,Hershey,Felis catus,1970-01-01 05:27:00,1970-01-03 09:01:00,True,4.0,Fixed,m,13.5,1,US,7.0
PumpkinKTag,Pumpkin Kane,Felis catus,1970-01-01 03:33:00,1970-01-02 00:16:00,True,12.0,Fixed,f,12.0,1,US,8.0
TabascoTag,Tabasco,Felis catus,1970-01-01 03:49:00,1970-01-02 09:55:00,True,4.0,Fixed,m,0.0,1,US,11.0
PringleTag,Pringle,Felis catus,1970-01-01 03:10:00,1970-01-03 08:53:00,True,1.0,Fixed,f,11.0,1,US,5.0
BelugaTag,Beluga,Felis catus,1970-01-01 02:26:00,1970-01-03 10:08:00,False,0.0,Fixed,m,12.0,11,US,2.0
NiaTag,Nia,Felis catus,1970-01-01 16:33:00,1970-01-03 10:22:00,True,1.0,Fixed,f,16.0,1,US,4.0
OscarL Tag,Oscar L,Felis catus,1970-01-01 05:03:00,1970-01-03 11:36:00,True,4.0,Fixed,m,12.0,4,US,11.0
Goliath2Tag,Goliath2,Felis catus,1970-01-01 15:04:00,1970-01-01 03:11:00,True,4.0,Fixed,m,10.0,1,US,6.0
HemingwayTag,Hemingway,Felis catus,1970-01-01 00:31:00,1970-01-03 11:57:00,True,1.0,Fixed,m,8.0,2,US,4.0
MistyTag,Misty,Felis catus,1970-01-03 01:05:00,1970-01-02 20:43:00,True,4.0,Fixed,f,24.0,2,US,3.0
OscarJ Tag,Oscar J,Felis catus,1970-01-01 01:50:00,1970-01-03 11:05:00,True,4.0,Fixed,m,10.0,1,US,2.0
PeanutTag,Peanut,Felis catus,1970-01-01 11:36:00,1970-01-03 09:22:00,True,4.0,Fixed,f,12.0,3,US,1.0
Mr.LuckyTag,Mr.Lucky,Felis catus,1970-01-02 08:04:00,1970-01-03 06:58:00,False,0.0,Fixed,m,12.0,2,US,3.0
PolyTag,Poly,Felis catus,1970-01-02 08:52:00,1970-01-03 09:46:00,True,8.0,Fixed,f,20.0,1,US,4.0
BooBooKittyTag,BooBooKitty,Felis catus,1970-01-01 19:48:00,1970-01-02 18:08:00,False,0.0,Fixed,f,14.0,1,US,12.0
SheldonTag,Sheldon,Felis catus,1970-01-01 02:20:00,1970-01-01 05:20:00,True,8.0,Fixed,f,13.0,2,US,7.0
Atticus Tag,Atticus,Felis catus,1970-01-01 01:03:00,1970-01-03 07:19:00,True,1.0,Fixed,m,24.0,3,US,8.0
Frank,Frank,Felis catus,1970-01-01 08:03:00,1970-01-03 01:43:00,True,12.0,Fixed,m,12.0,2,US,3.0
CoalTag,Coal,Felis catus,1970-01-01 09:52:00,1970-01-03 10:29:00,True,4.0,Fixed,m,16.0,2,US,7.0
DouglasTag,Douglas,Felis catus,1970-01-01 02:37:00,1970-01-03 11:44:00,True,1.0,Fixed,m,11.0,2,US,7.0
SpikeTag,Spike,Felis catus,1970-01-01 18:07:00,1970-01-03 09:20:00,True,4.0,Fixed,m,10.0,3,US,4.0
SylvesterTag,Sylvester,Felis catus,1970-01-01 05:52:00,1970-01-03 10:35:00,True,4.0,Fixed,m,14.0,2,US,7.0
OrangeTag,Orange,Felis catus,1970-01-02 03:28:00,1970-01-03 06:02:00,True,4.0,Fixed,f,20.0,2,US,4.0
Justice,Justice,Felis catus,1970-01-02 15:03:00,1970-01-03 10:20:00,False,0.0,Fixed,m,0.75,2,US,9.0
ZoeyTag,Zoey,Felis catus,1970-01-01 02:28:00,1970-01-03 09:23:00,True,12.0,Fixed,f,12.0,3,US,5.0
MinnieH Tag,Minnie H,Felis catus,1970-01-01 02:35:00,1970-01-03 09:20:00,False,0.0,Fixed,f,12.0,3,US,14.0
PicchuTag,Picchu,Felis catus,1970-01-02 10:17:00,1970-01-02 12:35:00,True,4.0,Fixed,m,6.0,2,US,9.0
RockyTag,Rocky,Felis catus,1970-01-01 17:56:00,1970-01-03 00:25:00,True,4.0,Fixed,m,15.5,3,US,9.0
Louie,LouieTag,Felis catus,1970-01-01 02:04:00,1970-01-03 11:48:00,False,0.0,Fixed,m,14.0,1,US,5.0
Mindy2Tag,Mindy2,Felis catus,1970-01-02 18:07:00,1970-01-02 23:54:00,True,8.0,Fixed,f,12.0,3,US,5.0
JoeyTag,Joey,Felis catus,1970-01-01 13:33:00,1970-01-02 14:35:00,True,4.0,Fixed,m,8.0,4,US,10.0
MiloTag,Milo,Felis catus,1970-01-01 00:34:00,1970-01-03 11:04:00,True,8.0,Fixed,m,11.0,1,US,3.0
ElleTag,Elle,Felis catus,1970-01-01 16:34:00,1970-01-02 17:23:00,False,0.0,Fixed,f,2.0,4,US,5.0
BennyTag,Benny,Felis catus,1970-01-01 00:35:00,1970-01-01 20:29:00,True,8.0,Fixed,m,18.0,2,US,4.0
PeanutRTag,PeanutR,Felis catus,1970-01-01 00:35:00,1970-01-01 20:21:00,True,8.0,Fixed,m,9.5,2,US,4.0
FranklinTag,Franklin,Felis catus,1970-01-01 05:01:00,1970-01-03 10:55:00,True,8.0,Fixed,m,6.0,2,US,8.0
Junior2Tag,Junior2,Felis catus,1970-01-01 19:42:00,1970-01-03 09:25:00,True,1.0,Fixed,m,12.0,2,US,6.0
ConanTag,Conan,Felis catus,1970-01-03 04:53:00,1970-01-03 11:30:00,True,1.0,Fixed,m,1.0,1,US,13.0
Gianni2Tag,Gianni2,Felis catus,1970-01-01 19:44:00,1970-01-01 04:21:00,True,8.0,Fixed,m,6.0,4,US,10.0
SmattieTag,Smattie,Felis catus,1970-01-01 09:58:00,1970-01-03 00:29:00,True,8.0,Fixed,m,6.0,4,US,6.0
Seth2Tag,Seth2,Felis catus,1970-01-01 02:12:00,1970-01-01 08:25:00,False,0.0,Fixed,m,13.0,6,US,4.0
Aya2Tag,Aya2,Felis catus,1970-01-01 16:16:00,1970-01-02 02:41:00,True,4.0,Fixed,m,8.0,2,US,3.0
Fiona2Tag,Fiona2,Felis catus,1970-01-01 02:34:00,1970-01-03 11:11:00,True,20.0,Fixed,f,13.0,2,US,1.0
Purrcy2Tag,Purrcy2,Felis catus,1970-01-01 02:56:00,1970-01-03 08:46:00,True,8.0,Fixed,m,13.0,3,US,5.0
George2Tag,George2,Felis catus,1970-01-01 04:04:00,1970-01-03 11:46:00,True,16.0,Fixed,m,13.0,2,US,1.0
Selkie2Tag,Selkie2,Felis catus,1970-01-01 07:05:00,1970-01-03 10:00:00,True,4.0,Fixed,f,22.0,4,US,5.0
Reggie2Tag,Reggie2,Felis catus,1970-01-01 18:36:00,1970-01-03 11:20:00,False,0.0,Fixed,m,12.0,1,US,13.0
Asher2Tag,Asher2,Felis catus,1970-01-01 02:50:00,1970-01-02 00:45:00,True,8.0,Fixed,m,11.0,1,US,3.0
Climber2Tag,Climber2,Felis catus,1970-01-01 05:38:00,1970-01-02 02:09:00,True,4.0,Fixed,m,0.0,2,US,9.0
Sunny2Tag,Sunny2,Felis catus,1970-01-02 14:50:00,1970-01-03 11:52:00,False,0.0,Fixed,f,0.0,2,US,9.0
Nikki2Tag,Nikki2,Felis catus,1970-01-01 02:15:00,1970-01-01 09:19:00,True,4.0,Fixed,f,3.0,2,US,8.0
Bumbles2Tag,Bumbles2,Felis catus,1970-01-01 01:44:00,1970-01-03 03:43:00,True,12.0,Fixed,m,12.0,2,US,9.0
Bela2Tag,Bela2,Felis catus,1970-01-01 03:22:00,1970-01-03 11:42:00,True,1.0,Fixed,m,12.0,2,US,2.0
Pickles2Tag,Pickles2,Felis catus,1970-01-01 05:57:00,1970-01-03 01:44:00,True,12.0,Fixed,m,5.0,2,US,3.0
Bongo2Tag,Bongo2,Felis catus,1970-01-01 02:34:00,1970-01-03 10:37:00,True,12.0,Fixed,m,12.0,1,US,4.0
Lupe2Tag,Lupe2,Felis catus,1970-01-01 02:04:00,1970-01-03 10:32:00,True,12.0,Fixed,m,7.0,2,US,4.0
Chester2Tag,Chester2,Felis catus,1970-01-01 22:14:00,1970-01-03 10:56:00,True,4.0,Fixed,m,10.0,2,US,4.0
Maisey2Tag,Maisey2,Felis catus,1970-01-02 23:57:00,1970-01-01 01:21:00,True,4.0,Fixed,f,12.0,2,US,2.0
Jingles2Tag,Jingles2,Felis catus,1970-01-01 05:26:00,1970-01-03 09:17:00,True,28.0,Fixed,m,15.0,1,US,8.0
Misu2Tag,Misu2,Felis catus,1970-01-01 02:22:00,1970-01-03 09:35:00,True,4.0,Fixed,m,13.0,1,US,9.0
NattyBumpo2Tag,NattyBumpo2,Felis catus,1970-01-02 23:14:00,1970-01-02 05:29:00,True,12.0,Fixed,f,13.0,2,US,8.0
Fenimore Cooper2Tag,Fenimore Cooper2,Felis catus,1970-01-01 02:30:00,1970-01-02 06:00:00,True,4.0,Fixed,m,12.0,2,US,8.0
Penelope2Tag,Penelope2,Felis catus,1970-01-01 03:15:00,1970-01-03 11:04:00,True,8.0,Fixed,f,10.0,1,US,3.0
Bella2Tag,Bella2,Felis catus,1970-01-01 02:43:00,1970-01-03 10:08:00,True,8.0,Fixed,f,10.5,4,US,5.0
Gracie L2 Tag,Gracie L2,Felis catus,1970-01-01 02:57:00,1970-01-02 18:44:00,True,4.0,Fixed,f,10.5,4,US,16.0
Solo2Tag,Solo2,Felis catus,1970-01-02 11:49:00,1970-01-03 10:27:00,False,0.0,Fixed,m,13.0,2,US,2.0
Oreo2Tag,Oreo2,Felis catus,1970-01-01 01:53:00,1970-01-03 09:29:00,True,8.0,Fixed,m,7.0,3,US,5.0
Ladybird2Tag,Ladybird2,Felis catus,1970-01-01 05:32:00,1970-01-02 11:34:00,True,4.0,Fixed,f,17.0,6,US,10.0
Striper2Tag,Striper2,Felis catus,1970-01-01 05:33:00,1970-01-03 10:08:00,True,4.0,Fixed,f,16.5,6,US,10.0
Billy Whiskers2Tag,Billy Whiskers2,Felis catus,1970-01-01 06:06:00,1970-01-03 00:20:00,True,4.0,Fixed,m,9.0,6,US,2.0
Baby Kitty2Tag,Baby Kitty 2,Felis catus,1970-01-01 06:08:00,1970-01-01 07:37:00,True,8.0,Unneutered,m,9.5,6,US,1.0
Diamond2Tag,Diamond2,Felis catus,1970-01-01 07:10:00,1970-01-01 01:11:00,True,16.0,Fixed,f,12.0,6,US,2.0
Smokey2Tag,Smokey2,Felis catus,1970-01-02 23:34:00,1970-01-02 09:33:00,True,4.0,Fixed,m,12.0,2,US,3.0
Shadow2Tag,Shadow2,Felis catus,1970-01-03 00:01:00,1970-01-03 05:48:00,True,4.0,Fixed,m,12.0,2,US,3.0
Senor2Tag,Senor2,Felis catus,1970-01-01 03:23:00,1970-01-02 05:39:00,True,4.0,Fixed,m,0.0,2,US,13.0
Sandstorm2Tag,Sandstorm2,Felis catus,1970-01-03 05:52:00,1970-01-01 03:12:00,True,4.0,Fixed,f,6.0,2,US,4.0
Oliver2Tag,Oliver2,Felis catus,1970-01-01 02:43:00,1970-01-03 11:06:00,True,8.0,Fixed,m,12.0,1,US,7.0
Herman2Tag,Herman2,Felis catus,1970-01-01 21:48:00,1970-01-01 05:22:00,True,4.0,Fixed,m,16.0,2,US,8.0
Willy2Tag,Willy2,Felis catus,1970-01-01 01:59:00,1970-01-03 11:41:00,True,8.0,Fixed,m,12.0,1,US,13.0
SparklesTag,Sparkles,Felis catus,1970-01-02 09:46:00,1970-01-03 10:22:00,False,0.0,Fixed,m,13.0,2,US,4.0
ZiggyTag,Ziggy,Felis catus,1970-01-01 02:11:00,1970-01-03 11:32:00,True,1.0,Fixed,m,11.0,1,US,8.0
ParkerTag,Parker,Felis catus,1970-01-01 01:25:00,1970-01-03 08:05:00,True,4.0,Fixed,m,12.0,1,US,6.0
